bankroll,bet,stop_loss,mode,success_rate,fail_rate,neutral_rate,score
141,12,0.7,percent,0.476,0.524,0.0,-0.04800000000000004
141,5,0.7,percent,0.466,0.534,0.0,-0.068
141,9,0.7,percent,0.452,0.548,0.0,-0.09600000000000003
141,5,0.8,percent,0.449,0.551,0.0,-0.10200000000000004
142,5,0.7,flat,0.476,0.524,0.0,-0.04800000000000004
142,4,0.7,flat,0.468,0.532,0.0,-0.064
142,5,0.8,flat,0.449,0.551,0.0,-0.10200000000000004
142,4,0.8,flat,0.442,0.558,0.0,-0.11600000000000005
142,5,0.9,flat,0.44,0.56,0.0,-0.12000000000000005
142,4,0.8,percent,0.475,0.525,0.0,-0.050000000000000044
142,11,0.7,percent,0.458,0.542,0.0,-0.08400000000000002
142,4,0.7,percent,0.455,0.545,0.0,-0.09000000000000002
142,9,0.7,percent,0.453,0.547,0.0,-0.09400000000000003
142,12,0.7,percent,0.453,0.547,0.0,-0.09400000000000003
143,5,0.7,flat,0.459,0.541,0.0,-0.08200000000000002
143,5,0.8,flat,0.458,0.542,0.0,-0.08400000000000002
143,4,0.8,flat,0.445,0.555,0.0,-0.11000000000000004
143,4,0.9,flat,0.431,0.569,0.0,-0.13799999999999996
143,4,0.7,flat,0.428,0.572,0.0,-0.14399999999999996
143,7,0.7,percent,0.47,0.53,0.0,-0.06000000000000005
143,5,0.7,percent,0.468,0.532,0.0,-0.064
143,8,0.7,percent,0.464,0.536,0.0,-0.07200000000000001
143,10,0.7,percent,0.456,0.544,0.0,-0.08800000000000002
143,4,0.8,percent,0.447,0.553,0.0,-0.10600000000000004
144,5,0.8,flat,0.477,0.523,0.0,-0.04600000000000004
144,4,0.8,flat,0.474,0.526,0.0,-0.052000000000000046
144,5,0.7,flat,0.47,0.53,0.0,-0.06000000000000005
144,4,0.7,flat,0.46,0.54,0.0,-0.08000000000000002
144,4,0.9,flat,0.435,0.565,0.0,-0.12999999999999995
144,5,0.8,percent,0.485,0.515,0.0,-0.030000000000000027
144,11,0.7,percent,0.478,0.522,0.0,-0.04400000000000004
144,8,0.7,percent,0.477,0.523,0.0,-0.04600000000000004
144,5,0.7,percent,0.475,0.525,0.0,-0.050000000000000044
144,7,0.7,percent,0.469,0.531,0.0,-0.062000000000000055
145,5,0.7,flat,0.465,0.535,0.0,-0.07
145,5,0.8,flat,0.457,0.543,0.0,-0.08600000000000002
145,4,0.8,flat,0.455,0.545,0.0,-0.09000000000000002
145,4,0.7,flat,0.451,0.549,0.0,-0.09800000000000003
145,4,0.9,flat,0.439,0.561,0.0,-0.12200000000000005
145,7,0.7,percent,0.485,0.515,0.0,-0.030000000000000027
145,5,0.7,percent,0.472,0.528,0.0,-0.05600000000000005
145,8,0.8,percent,0.467,0.533,0.0,-0.066
145,4,0.7,percent,0.459,0.541,0.0,-0.08200000000000002
145,5,0.8,percent,0.459,0.541,0.0,-0.08200000000000002
146,4,0.8,flat,0.473,0.527,0.0,-0.05400000000000005
146,4,0.7,flat,0.458,0.542,0.0,-0.08400000000000002
146,5,0.8,flat,0.458,0.542,0.0,-0.08400000000000002
146,5,0.7,flat,0.456,0.544,0.0,-0.08800000000000002
146,4,0.9,flat,0.431,0.569,0.0,-0.13799999999999996
146,4,0.8,percent,0.474,0.526,0.0,-0.052000000000000046
146,14,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
146,7,0.8,percent,0.462,0.538,0.0,-0.07600000000000001
146,7,0.7,percent,0.457,0.543,0.0,-0.08600000000000002
146,4,0.7,percent,0.456,0.544,0.0,-0.08800000000000002
147,5,0.8,flat,0.472,0.528,0.0,-0.05600000000000005
147,4,0.7,flat,0.456,0.544,0.0,-0.08800000000000002
147,4,0.9,flat,0.453,0.547,0.0,-0.09400000000000003
147,5,0.7,flat,0.447,0.553,0.0,-0.10600000000000004
147,5,0.9,flat,0.429,0.571,0.0,-0.14199999999999996
147,4,0.9,percent,0.485,0.515,0.0,-0.030000000000000027
147,7,0.8,percent,0.473,0.527,0.0,-0.05400000000000005
147,11,0.7,percent,0.469,0.531,0.0,-0.062000000000000055
147,5,0.7,percent,0.459,0.541,0.0,-0.08200000000000002
147,8,0.8,percent,0.457,0.543,0.0,-0.08600000000000002
148,4,0.7,flat,0.467,0.533,0.0,-0.066
148,5,0.7,flat,0.462,0.538,0.0,-0.07600000000000001
148,5,0.8,flat,0.455,0.545,0.0,-0.09000000000000002
148,4,0.8,flat,0.45,0.55,0.0,-0.10000000000000003
148,4,0.9,flat,0.427,0.573,0.0,-0.14599999999999996
148,14,0.7,percent,0.48,0.52,0.0,-0.040000000000000036
148,7,0.7,percent,0.479,0.521,0.0,-0.04200000000000004
148,4,0.7,percent,0.47,0.53,0.0,-0.06000000000000005
148,10,0.7,percent,0.462,0.538,0.0,-0.07600000000000001
148,5,0.8,percent,0.457,0.543,0.0,-0.08600000000000002
149,4,0.7,flat,0.457,0.543,0.0,-0.08600000000000002
149,5,0.7,flat,0.442,0.558,0.0,-0.11600000000000005
149,5,0.8,flat,0.441,0.559,0.0,-0.11800000000000005
149,4,0.8,flat,0.434,0.566,0.0,-0.13199999999999995
149,4,0.9,flat,0.431,0.569,0.0,-0.13799999999999996
149,8,0.7,percent,0.482,0.518,0.0,-0.03600000000000003
149,5,0.7,percent,0.469,0.531,0.0,-0.062000000000000055
149,4,0.8,percent,0.465,0.535,0.0,-0.07
149,8,0.8,percent,0.463,0.537,0.0,-0.07400000000000001
149,4,0.7,percent,0.457,0.543,0.0,-0.08600000000000002
150,4,0.7,flat,0.48,0.52,0.0,-0.040000000000000036
150,4,0.9,flat,0.466,0.534,0.0,-0.068
150,4,0.8,flat,0.464,0.536,0.0,-0.07200000000000001
150,5,0.8,flat,0.454,0.546,0.0,-0.09200000000000003
150,5,0.7,flat,0.425,0.575,0.0,-0.14999999999999997
150,4,0.7,percent,0.47,0.53,0.0,-0.06000000000000005
150,6,0.7,percent,0.47,0.53,0.0,-0.06000000000000005
150,9,0.8,percent,0.464,0.536,0.0,-0.07200000000000001
150,7,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
150,10,0.7,percent,0.459,0.541,0.0,-0.08200000000000002
151,5,0.7,flat,0.473,0.527,0.0,-0.05400000000000005
151,4,0.9,flat,0.471,0.529,0.0,-0.05800000000000005
151,4,0.8,flat,0.465,0.535,0.0,-0.07
151,5,0.8,flat,0.455,0.545,0.0,-0.09000000000000002
151,4,0.7,flat,0.448,0.552,0.0,-0.10400000000000004
151,6,0.7,percent,0.489,0.511,0.0,-0.02200000000000002
151,7,0.7,percent,0.487,0.513,0.0,-0.026000000000000023
151,4,0.7,percent,0.475,0.525,0.0,-0.050000000000000044
151,9,0.8,percent,0.473,0.527,0.0,-0.05400000000000005
151,10,0.7,percent,0.466,0.534,0.0,-0.068
152,4,0.8,flat,0.466,0.534,0.0,-0.068
152,4,0.7,flat,0.456,0.544,0.0,-0.08800000000000002
152,5,0.8,flat,0.456,0.544,0.0,-0.08800000000000002
152,5,0.7,flat,0.455,0.545,0.0,-0.09000000000000002
152,5,0.9,flat,0.436,0.564,0.0,-0.12799999999999995
152,7,0.7,percent,0.477,0.523,0.0,-0.04600000000000004
152,4,0.7,percent,0.472,0.528,0.0,-0.05600000000000005
152,7,0.8,percent,0.47,0.53,0.0,-0.06000000000000005
152,13,0.7,percent,0.469,0.531,0.0,-0.062000000000000055
152,6,0.7,percent,0.465,0.535,0.0,-0.07
153,5,0.7,flat,0.468,0.532,0.0,-0.064
153,5,0.8,flat,0.444,0.556,0.0,-0.11200000000000004
153,4,0.7,flat,0.443,0.557,0.0,-0.11400000000000005
153,4,0.8,flat,0.436,0.564,0.0,-0.12799999999999995
153,4,0.9,flat,0.428,0.572,0.0,-0.14399999999999996
153,9,0.7,percent,0.475,0.525,0.0,-0.050000000000000044
153,6,0.8,percent,0.471,0.529,0.0,-0.05800000000000005
153,6,0.7,percent,0.467,0.533,0.0,-0.066
153,10,0.7,percent,0.456,0.544,0.0,-0.08800000000000002
153,7,0.8,percent,0.454,0.546,0.0,-0.09200000000000003
154,5,0.7,flat,0.475,0.525,0.0,-0.050000000000000044
154,5,0.8,flat,0.464,0.536,0.0,-0.07200000000000001
154,4,0.7,flat,0.46,0.54,0.0,-0.08000000000000002
154,4,0.8,flat,0.45,0.55,0.0,-0.10000000000000003
154,4,0.9,flat,0.437,0.563,0.0,-0.12599999999999995
154,10,0.7,percent,0.48,0.52,0.0,-0.040000000000000036
154,10,0.8,percent,0.47,0.53,0.0,-0.06000000000000005
154,4,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
154,7,0.8,percent,0.46,0.54,0.0,-0.08000000000000002
154,7,0.9,percent,0.458,0.542,0.0,-0.08400000000000002
155,5,0.8,flat,0.468,0.532,0.0,-0.064
155,4,0.7,flat,0.464,0.536,0.0,-0.07200000000000001
155,4,0.8,flat,0.454,0.546,0.0,-0.09200000000000003
155,5,0.7,flat,0.436,0.564,0.0,-0.12799999999999995
155,4,0.9,flat,0.432,0.568,0.0,-0.13599999999999995
155,9,0.7,percent,0.48,0.52,0.0,-0.040000000000000036
155,12,0.7,percent,0.472,0.528,0.0,-0.05600000000000005
155,4,0.9,percent,0.471,0.529,0.0,-0.05800000000000005
155,10,0.8,percent,0.47,0.53,0.0,-0.06000000000000005
155,7,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
156,5,0.8,flat,0.484,0.516,0.0,-0.03200000000000003
156,4,0.8,flat,0.472,0.528,0.0,-0.05600000000000005
156,5,0.7,flat,0.455,0.545,0.0,-0.09000000000000002
156,4,0.9,flat,0.45,0.55,0.0,-0.10000000000000003
156,5,0.9,flat,0.437,0.563,0.0,-0.12599999999999995
156,4,0.8,percent,0.464,0.536,0.0,-0.07200000000000001
156,15,0.7,percent,0.464,0.536,0.0,-0.07200000000000001
156,7,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
156,6,0.7,percent,0.455,0.545,0.0,-0.09000000000000002
156,4,0.7,percent,0.452,0.548,0.0,-0.09600000000000003
157,4,0.8,flat,0.468,0.532,0.0,-0.064
157,4,0.7,flat,0.466,0.534,0.0,-0.068
157,5,0.7,flat,0.464,0.536,0.0,-0.07200000000000001
157,5,0.8,flat,0.461,0.539,0.0,-0.07800000000000001
157,4,0.9,flat,0.446,0.554,0.0,-0.10800000000000004
157,4,0.8,percent,0.476,0.524,0.0,-0.04800000000000004
157,9,0.8,percent,0.465,0.535,0.0,-0.07
157,12,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
157,9,0.7,percent,0.462,0.538,0.0,-0.07600000000000001
157,6,0.7,percent,0.458,0.542,0.0,-0.08400000000000002
158,5,0.8,flat,0.467,0.533,0.0,-0.066
158,4,0.8,flat,0.465,0.535,0.0,-0.07
158,4,0.9,flat,0.459,0.541,0.0,-0.08200000000000002
158,5,0.7,flat,0.452,0.548,0.0,-0.09600000000000003
158,4,0.7,flat,0.438,0.562,0.0,-0.12400000000000005
158,6,0.8,percent,0.475,0.525,0.0,-0.050000000000000044
158,6,0.7,percent,0.473,0.527,0.0,-0.05400000000000005
158,11,0.7,percent,0.473,0.527,0.0,-0.05400000000000005
158,9,0.8,percent,0.472,0.528,0.0,-0.05600000000000005
158,12,0.7,percent,0.459,0.541,0.0,-0.08200000000000002
159,4,0.9,flat,0.456,0.544,0.0,-0.08800000000000002
159,4,0.7,flat,0.45,0.55,0.0,-0.10000000000000003
159,5,0.8,flat,0.444,0.556,0.0,-0.11200000000000004
159,5,0.9,flat,0.438,0.562,0.0,-0.12400000000000005
159,5,0.7,flat,0.428,0.572,0.0,-0.14399999999999996
159,11,0.7,percent,0.459,0.541,0.0,-0.08200000000000002
159,9,0.7,percent,0.456,0.544,0.0,-0.08800000000000002
159,6,0.8,percent,0.453,0.547,0.0,-0.09400000000000003
159,7,0.8,percent,0.451,0.549,0.0,-0.09800000000000003
159,4,0.7,percent,0.45,0.55,0.0,-0.10000000000000003
160,4,0.7,flat,0.463,0.537,0.0,-0.07400000000000001
160,5,0.8,flat,0.463,0.537,0.0,-0.07400000000000001
160,5,0.7,flat,0.463,0.537,0.0,-0.07400000000000001
160,4,0.9,flat,0.425,0.575,0.0,-0.14999999999999997
160,4,0.8,flat,0.42,0.58,0.0,-0.15999999999999998
160,8,0.7,percent,0.475,0.525,0.0,-0.050000000000000044
160,4,0.9,percent,0.464,0.536,0.0,-0.07200000000000001
160,6,0.8,percent,0.461,0.539,0.0,-0.07800000000000001
160,12,0.7,percent,0.452,0.548,0.0,-0.09600000000000003
160,9,0.8,percent,0.451,0.549,0.0,-0.09800000000000003
161,5,0.9,flat,0.475,0.525,0.0,-0.050000000000000044
161,4,0.9,flat,0.467,0.533,0.0,-0.066
161,5,0.7,flat,0.461,0.539,0.0,-0.07800000000000001
161,4,0.7,flat,0.451,0.549,0.0,-0.09800000000000003
161,5,0.8,flat,0.45,0.55,0.0,-0.10000000000000003
161,9,0.7,percent,0.468,0.532,0.0,-0.064
161,4,0.9,percent,0.467,0.533,0.0,-0.066
161,4,0.7,percent,0.467,0.533,0.0,-0.066
161,4,0.8,percent,0.465,0.535,0.0,-0.07
161,6,0.7,percent,0.46,0.54,0.0,-0.08000000000000002
162,4,0.7,flat,0.464,0.536,0.0,-0.07200000000000001
162,4,0.8,flat,0.455,0.545,0.0,-0.09000000000000002
162,5,0.7,flat,0.436,0.564,0.0,-0.12799999999999995
162,5,0.9,flat,0.434,0.566,0.0,-0.13199999999999995
162,4,0.9,flat,0.42,0.58,0.0,-0.15999999999999998
162,12,0.7,percent,0.476,0.524,0.0,-0.04800000000000004
162,9,0.7,percent,0.467,0.533,0.0,-0.066
162,9,0.8,percent,0.46,0.54,0.0,-0.08000000000000002
162,4,0.9,percent,0.456,0.544,0.0,-0.08800000000000002
162,8,0.8,percent,0.453,0.547,0.0,-0.09400000000000003
163,4,0.8,flat,0.46,0.54,0.0,-0.08000000000000002
163,4,0.7,flat,0.453,0.547,0.0,-0.09400000000000003
163,5,0.7,flat,0.451,0.549,0.0,-0.09800000000000003
163,4,0.9,flat,0.449,0.551,0.0,-0.10200000000000004
163,5,0.8,flat,0.442,0.558,0.0,-0.11600000000000005
163,4,0.7,percent,0.483,0.517,0.0,-0.03400000000000003
163,6,0.8,percent,0.466,0.534,0.0,-0.068
163,14,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
163,4,0.9,percent,0.461,0.539,0.0,-0.07800000000000001
163,4,0.8,percent,0.461,0.539,0.0,-0.07800000000000001
164,5,0.7,flat,0.474,0.526,0.0,-0.052000000000000046
164,4,0.7,flat,0.463,0.537,0.0,-0.07400000000000001
164,4,0.9,flat,0.448,0.552,0.0,-0.10400000000000004
164,4,0.8,flat,0.447,0.553,0.0,-0.10600000000000004
164,5,0.9,flat,0.434,0.566,0.0,-0.13199999999999995
164,13,0.7,percent,0.462,0.538,0.0,-0.07600000000000001
164,14,0.7,percent,0.459,0.541,0.0,-0.08200000000000002
164,8,0.8,percent,0.455,0.545,0.0,-0.09000000000000002
164,6,0.8,percent,0.449,0.551,0.0,-0.10200000000000004
164,6,0.7,percent,0.449,0.551,0.0,-0.10200000000000004
165,5,0.7,flat,0.47,0.53,0.0,-0.06000000000000005
165,4,0.8,flat,0.466,0.534,0.0,-0.068
165,5,0.8,flat,0.458,0.542,0.0,-0.08400000000000002
165,4,0.7,flat,0.443,0.557,0.0,-0.11400000000000005
165,5,0.9,flat,0.44,0.56,0.0,-0.12000000000000005
165,6,0.7,percent,0.475,0.525,0.0,-0.050000000000000044
165,4,0.9,percent,0.472,0.528,0.0,-0.05600000000000005
165,6,0.8,percent,0.472,0.528,0.0,-0.05600000000000005
165,9,0.7,percent,0.47,0.53,0.0,-0.06000000000000005
165,8,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
166,4,0.7,flat,0.462,0.538,0.0,-0.07600000000000001
166,4,0.8,flat,0.459,0.541,0.0,-0.08200000000000002
166,5,0.7,flat,0.459,0.541,0.0,-0.08200000000000002
166,4,0.9,flat,0.456,0.544,0.0,-0.08800000000000002
166,5,0.9,flat,0.455,0.545,0.0,-0.09000000000000002
166,4,0.9,percent,0.481,0.519,0.0,-0.038000000000000034
166,8,0.7,percent,0.468,0.532,0.0,-0.064
166,6,0.8,percent,0.465,0.535,0.0,-0.07
166,9,0.8,percent,0.464,0.536,0.0,-0.07200000000000001
166,11,0.7,percent,0.46,0.54,0.0,-0.08000000000000002
167,5,0.7,flat,0.46,0.54,0.0,-0.08000000000000002
167,5,0.9,flat,0.438,0.562,0.0,-0.12400000000000005
167,5,0.8,flat,0.437,0.563,0.0,-0.12599999999999995
167,5,0.95,flat,0.369,0.631,0.0,-0.262
167,3,0.9,flat,0.256,0.744,0.0,-0.488
167,6,0.8,percent,0.499,0.501,0.0,-0.0020000000000000018
167,5,0.8,percent,0.476,0.524,0.0,-0.04800000000000004
167,11,0.7,percent,0.47,0.53,0.0,-0.06000000000000005
167,5,0.7,percent,0.464,0.536,0.0,-0.07200000000000001
167,16,0.7,percent,0.454,0.546,0.0,-0.09200000000000003
168,5,0.7,flat,0.467,0.533,0.0,-0.066
168,5,0.9,flat,0.437,0.563,0.0,-0.12599999999999995
168,5,0.8,flat,0.427,0.573,0.0,-0.14599999999999996
168,5,0.95,flat,0.386,0.614,0.0,-0.22799999999999998
168,4,0.8,flat,0.254,0.746,0.0,-0.492
168,15,0.7,percent,0.476,0.524,0.0,-0.04800000000000004
168,5,0.7,percent,0.471,0.529,0.0,-0.05800000000000005
168,8,0.7,percent,0.471,0.529,0.0,-0.05800000000000005
168,10,0.8,percent,0.457,0.543,0.0,-0.08600000000000002
168,16,0.7,percent,0.454,0.546,0.0,-0.09200000000000003
169,5,0.8,flat,0.438,0.562,0.0,-0.12400000000000005
169,5,0.7,flat,0.438,0.562,0.0,-0.12400000000000005
169,5,0.9,flat,0.432,0.568,0.0,-0.13599999999999995
169,5,0.95,flat,0.383,0.617,0.0,-0.23399999999999999
169,3,0.8,flat,0.251,0.749,0.0,-0.498
169,5,0.8,percent,0.474,0.526,0.0,-0.052000000000000046
169,6,0.8,percent,0.472,0.528,0.0,-0.05600000000000005
169,5,0.9,percent,0.468,0.532,0.0,-0.064
169,8,0.8,percent,0.461,0.539,0.0,-0.07800000000000001
169,15,0.7,percent,0.461,0.539,0.0,-0.07800000000000001
170,5,0.7,flat,0.477,0.523,0.0,-0.04600000000000004
170,5,0.8,flat,0.468,0.532,0.0,-0.064
170,5,0.9,flat,0.427,0.573,0.0,-0.14599999999999996
170,5,0.95,flat,0.404,0.596,0.0,-0.19199999999999995
170,3,0.9,flat,0.268,0.732,0.0,-0.46399999999999997
170,5,0.8,percent,0.467,0.533,0.0,-0.066
170,8,0.7,percent,0.467,0.533,0.0,-0.066
170,6,0.7,percent,0.461,0.539,0.0,-0.07800000000000001
170,11,0.8,percent,0.454,0.546,0.0,-0.09200000000000003
170,17,0.7,percent,0.449,0.551,0.0,-0.10200000000000004
171,5,0.7,flat,0.457,0.543,0.0,-0.08600000000000002
171,5,0.8,flat,0.453,0.547,0.0,-0.09400000000000003
171,5,0.9,flat,0.439,0.561,0.0,-0.12200000000000005
171,5,0.95,flat,0.395,0.605,0.0,-0.20999999999999996
171,4,0.8,flat,0.245,0.755,0.0,-0.51
171,6,0.8,percent,0.472,0.528,0.0,-0.05600000000000005
171,5,0.7,percent,0.465,0.535,0.0,-0.07
171,10,0.7,percent,0.461,0.539,0.0,-0.07800000000000001
171,17,0.7,percent,0.461,0.539,0.0,-0.07800000000000001
171,8,0.8,percent,0.456,0.544,0.0,-0.08800000000000002
172,5,0.7,flat,0.424,0.576,0.0,-0.15199999999999997
172,5,0.8,flat,0.414,0.586,0.0,-0.172
172,5,0.9,flat,0.411,0.589,0.0,-0.178
172,5,0.95,flat,0.375,0.625,0.0,-0.25
172,3,0.8,flat,0.245,0.755,0.0,-0.51
172,5,0.7,percent,0.473,0.527,0.0,-0.05400000000000005
172,8,0.8,percent,0.468,0.532,0.0,-0.064
172,5,0.8,percent,0.466,0.534,0.0,-0.068
172,8,0.7,percent,0.458,0.542,0.0,-0.08400000000000002
172,12,0.7,percent,0.458,0.542,0.0,-0.08400000000000002
173,5,0.7,flat,0.458,0.542,0.0,-0.08400000000000002
173,5,0.8,flat,0.452,0.548,0.0,-0.09600000000000003
173,5,0.9,flat,0.442,0.558,0.0,-0.11600000000000005
173,5,0.95,flat,0.378,0.622,0.0,-0.244
173,4,0.9,flat,0.234,0.766,0.0,-0.532
173,10,0.7,percent,0.476,0.524,0.0,-0.04800000000000004
173,5,0.7,percent,0.457,0.543,0.0,-0.08600000000000002
173,6,0.7,percent,0.457,0.543,0.0,-0.08600000000000002
173,5,0.8,percent,0.456,0.544,0.0,-0.08800000000000002
173,8,0.8,percent,0.454,0.546,0.0,-0.09200000000000003
174,5,0.8,flat,0.485,0.515,0.0,-0.030000000000000027
174,5,0.7,flat,0.475,0.525,0.0,-0.050000000000000044
174,5,0.9,flat,0.442,0.558,0.0,-0.11600000000000005
174,5,0.95,flat,0.402,0.598,0.0,-0.19599999999999995
174,4,0.9,flat,0.256,0.744,0.0,-0.488
174,10,0.7,percent,0.462,0.538,0.0,-0.07600000000000001
174,5,0.8,percent,0.456,0.544,0.0,-0.08800000000000002
174,12,0.7,percent,0.456,0.544,0.0,-0.08800000000000002
174,13,0.7,percent,0.449,0.551,0.0,-0.10200000000000004
174,6,0.8,percent,0.447,0.553,0.0,-0.10600000000000004
175,5,0.8,flat,0.466,0.534,0.0,-0.068
175,5,0.7,flat,0.449,0.551,0.0,-0.10200000000000004
175,5,0.9,flat,0.441,0.559,0.0,-0.11800000000000005
175,5,0.95,flat,0.393,0.607,0.0,-0.21399999999999997
175,4,0.8,flat,0.254,0.746,0.0,-0.492
175,8,0.7,percent,0.473,0.527,0.0,-0.05400000000000005
175,7,0.8,percent,0.469,0.531,0.0,-0.062000000000000055
175,8,0.8,percent,0.466,0.534,0.0,-0.068
175,10,0.8,percent,0.463,0.537,0.0,-0.07400000000000001
175,5,0.8,percent,0.461,0.539,0.0,-0.07800000000000001
176,5,0.8,flat,0.47,0.53,0.0,-0.06000000000000005
176,5,0.7,flat,0.443,0.557,0.0,-0.11400000000000005
176,5,0.9,flat,0.434,0.566,0.0,-0.13199999999999995
176,5,0.95,flat,0.378,0.622,0.0,-0.244
176,4,0.9,flat,0.242,0.758,0.0,-0.516
176,5,0.8,percent,0.47,0.53,0.0,-0.06000000000000005
176,12,0.7,percent,0.458,0.542,0.0,-0.08400000000000002
176,10,0.7,percent,0.457,0.543,0.0,-0.08600000000000002
176,7,0.7,percent,0.456,0.544,0.0,-0.08800000000000002
176,5,0.9,percent,0.452,0.548,0.0,-0.09600000000000003
177,5,0.8,flat,0.466,0.534,0.0,-0.068
177,5,0.9,flat,0.445,0.555,0.0,-0.11000000000000004
177,5,0.7,flat,0.445,0.555,0.0,-0.11000000000000004
177,5,0.95,flat,0.389,0.611,0.0,-0.22199999999999998
177,3,0.8,flat,0.245,0.755,0.0,-0.51
177,5,0.8,percent,0.493,0.507,0.0,-0.014000000000000012
177,8,0.8,percent,0.488,0.512,0.0,-0.02400000000000002
177,5,0.9,percent,0.455,0.545,0.0,-0.09000000000000002
177,14,0.7,percent,0.453,0.547,0.0,-0.09400000000000003
177,7,0.7,percent,0.45,0.55,0.0,-0.10000000000000003
178,5,0.9,flat,0.472,0.528,0.0,-0.05600000000000005
178,5,0.8,flat,0.462,0.538,0.0,-0.07600000000000001
178,5,0.7,flat,0.431,0.569,0.0,-0.13799999999999996
178,5,0.95,flat,0.391,0.609,0.0,-0.21799999999999997
178,4,0.7,flat,0.246,0.754,0.0,-0.508
178,8,0.7,percent,0.47,0.53,0.0,-0.06000000000000005
178,14,0.7,percent,0.469,0.531,0.0,-0.062000000000000055
178,5,0.9,percent,0.465,0.535,0.0,-0.07
178,7,0.8,percent,0.463,0.537,0.0,-0.07400000000000001
178,5,0.8,percent,0.45,0.55,0.0,-0.10000000000000003
179,5,0.8,flat,0.467,0.533,0.0,-0.066
179,5,0.7,flat,0.46,0.54,0.0,-0.08000000000000002
179,5,0.9,flat,0.442,0.558,0.0,-0.11600000000000005
179,5,0.95,flat,0.399,0.601,0.0,-0.20199999999999996
179,3,0.8,flat,0.249,0.751,0.0,-0.502
179,8,0.7,percent,0.488,0.512,0.0,-0.02400000000000002
179,7,0.8,percent,0.466,0.534,0.0,-0.068
179,5,0.7,percent,0.462,0.538,0.0,-0.07600000000000001
179,7,0.7,percent,0.454,0.546,0.0,-0.09200000000000003
179,5,0.9,percent,0.452,0.548,0.0,-0.09600000000000003
180,5,0.7,flat,0.459,0.541,0.0,-0.08200000000000002
180,5,0.8,flat,0.444,0.556,0.0,-0.11200000000000004
180,5,0.9,flat,0.423,0.577,0.0,-0.15399999999999997
180,5,0.95,flat,0.394,0.606,0.0,-0.21199999999999997
180,4,0.7,flat,0.256,0.744,0.0,-0.488
180,5,0.9,percent,0.47,0.53,0.0,-0.06000000000000005
180,12,0.7,percent,0.469,0.531,0.0,-0.062000000000000055
180,5,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
180,5,0.8,percent,0.459,0.541,0.0,-0.08200000000000002
180,14,0.7,percent,0.453,0.547,0.0,-0.09400000000000003
181,5,0.8,flat,0.478,0.522,0.0,-0.04400000000000004
181,5,0.7,flat,0.46,0.54,0.0,-0.08000000000000002
181,5,0.9,flat,0.424,0.576,0.0,-0.15199999999999997
181,5,0.95,flat,0.406,0.594,0.0,-0.18799999999999994
181,3,0.7,flat,0.249,0.751,0.0,-0.502
181,5,0.7,percent,0.502,0.498,0.0,0.0040000000000000036
181,7,0.7,percent,0.48,0.52,0.0,-0.040000000000000036
181,9,0.7,percent,0.479,0.521,0.0,-0.04200000000000004
181,12,0.8,percent,0.479,0.521,0.0,-0.04200000000000004
181,12,0.7,percent,0.474,0.526,0.0,-0.052000000000000046
182,5,0.7,flat,0.452,0.548,0.0,-0.09600000000000003
182,5,0.8,flat,0.447,0.553,0.0,-0.10600000000000004
182,5,0.9,flat,0.429,0.571,0.0,-0.14199999999999996
182,5,0.95,flat,0.356,0.644,0.0,-0.28800000000000003
182,3,0.7,flat,0.248,0.752,0.0,-0.504
182,10,0.7,percent,0.494,0.506,0.0,-0.01200000000000001
182,12,0.7,percent,0.474,0.526,0.0,-0.052000000000000046
182,9,0.7,percent,0.467,0.533,0.0,-0.066
182,7,0.7,percent,0.464,0.536,0.0,-0.07200000000000001
182,10,0.8,percent,0.462,0.538,0.0,-0.07600000000000001
183,5,0.7,flat,0.474,0.526,0.0,-0.052000000000000046
183,5,0.8,flat,0.438,0.562,0.0,-0.12400000000000005
183,5,0.9,flat,0.422,0.578,0.0,-0.15599999999999997
183,5,0.95,flat,0.399,0.601,0.0,-0.20199999999999996
183,3,0.7,flat,0.246,0.754,0.0,-0.508
183,10,0.7,percent,0.463,0.537,0.0,-0.07400000000000001
183,5,0.9,percent,0.459,0.541,0.0,-0.08200000000000002
183,5,0.7,percent,0.455,0.545,0.0,-0.09000000000000002
183,9,0.9,percent,0.453,0.547,0.0,-0.09400000000000003
183,16,0.7,percent,0.452,0.548,0.0,-0.09600000000000003
184,5,0.9,flat,0.458,0.542,0.0,-0.08400000000000002
184,5,0.8,flat,0.446,0.554,0.0,-0.10800000000000004
184,5,0.7,flat,0.442,0.558,0.0,-0.11600000000000005
184,5,0.95,flat,0.414,0.586,0.0,-0.172
184,3,0.9,flat,0.237,0.763,0.0,-0.526
184,11,0.7,percent,0.476,0.524,0.0,-0.04800000000000004
184,9,0.7,percent,0.466,0.534,0.0,-0.068
184,5,0.8,percent,0.461,0.539,0.0,-0.07800000000000001
184,7,0.7,percent,0.461,0.539,0.0,-0.07800000000000001
